date,Atlanta,Boston,Chicago,Cleveland,Dallas,KC,Minneapolis,National,NY,Philadelphia,Richmond,SF,SL,Consensus
2011-01,-0.18965517,0.07042254,0.26666667,0.14736842,0.34177215,0.26666667,0.1875,0.02857143,0.09433962,0.25373134,0.28378378,0.22916667,-0.12820513,0.15196313
2011-03,0.07017544,0.09090909,0.20634921,0.04597701,0.26829268,-0.06349206,0.25396825,0.15555556,0.15686275,0.08333333,0.2625,0.35416667,-0.08,0.1374202
2011-04,0.11864407,-0.16216216,0.04761905,0.13333333,0.3253012,0.18032787,0.16923077,0.16935484,0.10169492,0.25,0.27631579,0.24,-0.25714286,0.11859683
2011-06,-0.07575758,0.05797101,-0.10769231,0.04395604,0.3625,0.27118644,0.16393443,0.12195122,-0.12698413,0.11267606,-0.04,0.0625,-0.08163265,0.05355478
2011-07,-0.11290323,-0.171875,0.1,-0.02083333,0.18072289,0.21428571,0.15254237,0.03252033,-0.16071429,-0.07936508,0.09876543,0.06122449,-0.08108108,0.01506407
2011-09,-0.33898305,-0.23188406,-0.36065574,-0.09782609,0.12987013,0.046875,0.09375,-0.08264463,-0.24561404,-0.23333333,-0.25641026,-0.10416667,-0.02083333,-0.13493429
2011-10,-0.13235294,-0.19178082,0.01587302,-0.06451613,-0.06666667,0.09677419,0.24242424,-0.09183673,0.08064516,-0.23076923,-0.27906977,0.0,-0.33333333,-0.07189769
2011-11,-0.07352941,-0.1125,-0.18181818,0.02173913,0.09876543,0.33333333,0.203125,0.16806723,0.11363636,-0.09333333,-0.02380952,0.18367347,-0.29166667,0.0148013
2012-01,0.22972973,-0.04,0.0877193,-0.05263158,0.15730337,0.078125,0.04761905,0.23157895,0.45098039,0.03076923,0.0,0.08695652,-0.34285714,0.06114282
2012-02,0.26229508,0.08641975,0.06666667,0.0625,0.55172414,0.25757576,0.20895522,0.15789474,0.34,0.44444444,0.1547619,0.2,-0.02173913,0.21780032
2012-04,0.14705882,0.27941176,0.10769231,0.19148936,0.31395349,0.41666667,0.21428571,0.28,0.39215686,0.27272727,0.3125,0.36,0.30769231,0.27630288
2012-06,0.08955224,0.125,0.13793103,0.11340206,0.4494382,0.31428571,0.15151515,0.44776119,0.26315789,0.23809524,0.13333333,0.45283019,0.38297872,0.23762665
2012-07,0.296875,0.15873016,-0.15873016,-0.02105263,0.3452381,0.12698413,0.19047619,0.10852713,0.1875,0.0,0.03896104,0.3877551,0.36842105,0.1600965
2012-08,0.07792208,-0.10126582,-0.13461538,-0.03409091,0.28571429,0.28571429,0.23529412,-0.03333333,0.34,0.20289855,0.1375,0.19148936,0.26530612,0.14598889
2012-10,0.15625,0.03076923,-0.32142857,0.03,0.20224719,0.09230769,0.25757576,0.17241379,0.13461538,0.13432836,0.18292683,0.38461538,0.425,0.14243394
2012-11,0.17647059,-0.31343284,-0.2,0.05882353,-0.02380952,0.15384615,0.1969697,-0.0872093,-0.45283019,-0.29487179,0.05,0.28888889,0.41666667,0.00472677
2013-01,0.40677966,0.06060606,-0.07142857,0.04123711,0.05813953,0.171875,0.24657534,0.096,-0.26,0.18309859,-0.08235294,0.34615385,0.26315789,0.11365346
2013-03,0.421875,0.0,-0.05882353,0.05882353,0.10126582,0.14516129,0.2238806,0.072,0.40384615,0.26153846,0.14634146,0.2962963,0.2745098,0.18955957
2013-04,0.37681159,0.08571429,0.04411765,0.08653846,0.38202247,0.23076923,0.15625,0.3028169,0.25,0.03076923,0.01265823,0.42592593,0.42857143,0.20917904
2013-06,0.390625,0.10294118,-0.06060606,0.09174312,0.34567901,0.25806452,0.18333333,0.14189189,0.31372549,0.21428571,-0.03529412,-0.03636364,0.28571429,0.17115399
2013-07,0.19047619,0.2,0.25,0.0625,0.38372093,0.21212121,0.18461538,0.29357798,0.30434783,0.25352113,0.29545455,0.16363636,0.30769231,0.23400716
2013-09,0.1147541,0.06382979,0.22033898,0.01785714,0.35526316,0.2238806,0.10606061,0.15942029,0.09090909,0.24657534,0.07228916,0.30357143,0.35555556,0.18090708
2013-10,0.30769231,0.02898551,-0.20634921,0.11538462,0.33333333,0.17647059,0.1,0.20535714,0.19642857,0.10666667,0.10638298,0.05,0.34146341,0.13803823
2013-12,0.31746032,0.03797468,0.0,0.17307692,0.25531915,0.24590164,0.16666667,0.17557252,0.05555556,0.06493506,0.10891089,0.19672131,0.43478261,0.17144207
2014-01,0.296875,0.19402985,0.30645161,0.16216216,0.4137931,0.01449275,0.21666667,0.275,-0.05660377,0.18309859,0.21212121,0.36507937,0.31707317,0.21876998
2014-03,0.0,-0.10666667,-0.29411765,0.04807692,0.28421053,0.28333333,0.171875,-0.05,-0.19230769,-0.25352113,0.07446809,0.25454545,0.19607843,0.03883122
2014-04,0.19117647,0.11111111,0.18333333,-0.10309278,0.40963855,0.54545455,-0.01639344,0.23350254,0.18867925,0.37333333,0.02222222,0.2,-0.325,0.14837188
2014-06,0.578125,0.09876543,0.12307692,0.31578947,0.35555556,0.42857143,0.015625,0.27777778,0.26,0.21176471,0.2371134,0.18644068,0.29166667,0.25854119
2014-07,0.45714286,0.109375,0.23333333,0.26262626,0.54761905,0.3968254,0.19047619,0.26950355,0.33962264,0.31325301,0.22772277,0.25,0.20408163,0.29433985
2014-09,0.26470588,0.10227273,0.21875,0.19387755,0.58227848,0.41935484,0.29230769,0.31967213,0.30612245,0.23255814,0.21212121,0.32786885,0.26923077,0.28512072
2014-10,0.359375,0.13157895,0.33870968,0.20833333,0.43037975,0.421875,0.0483871,0.26428571,0.26923077,0.41975309,0.16304348,0.39344262,0.23913043,0.28526993
2014-12,0.23333333,0.21794872,0.19672131,0.20618557,0.2625,0.20634921,0.29032258,0.35652174,0.07692308,0.44285714,0.36,0.3220339,0.08163265,0.24140062
2015-01,0.37878788,0.28169014,0.14814815,0.2,-0.01190476,0.09375,0.0,0.17054264,0.2745098,0.18571429,0.23404255,0.13235294,0.16666667,0.17364647
2015-03,0.36363636,-0.02564103,0.0952381,0.15841584,-0.01204819,0.09090909,-0.15873016,0.11811024,0.55102041,0.33333333,0.04123711,0.15384615,0.38297872,0.16451631
2015-04,0.18918919,0.22857143,0.33898305,-0.0990099,0.01282051,0.0862069,0.11111111,0.11333333,-0.34042553,0.13513514,0.10204082,0.07936508,0.0,0.07033232
2015-06,0.34920635,-0.01298701,0.20967742,0.03809524,-0.02325581,0.32758621,0.0,0.11320755,0.01960784,0.35820896,0.33333333,0.25454545,0.26,0.17616816
2015-07,0.29850746,0.02857143,-0.18181818,0.08490566,0.16091954,0.37096774,0.17910448,0.17123288,0.20754717,0.47272727,0.22916667,0.23636364,0.3,0.19891357
2015-09,0.45588235,0.23684211,-0.05263158,0.06185567,0.0,0.08474576,0.078125,0.13286713,0.05660377,0.11666667,0.36082474,0.26785714,0.17241379,0.15326545
2015-10,0.2295082,0.14285714,-0.03125,0.18681319,0.03614458,-0.29824561,-0.06451613,0.0,0.11538462,0.07692308,0.02083333,0.12068966,0.0212766,0.04636822
2015-12,0.19672131,0.01075269,-0.18644068,0.11538462,-0.03703704,0.15,-0.02816901,0.08920188,-0.10204082,0.2,0.15463918,0.25454545,0.03921569,0.06396428
2016-01,0.10526316,0.29268293,-0.16363636,0.00990099,-0.10526316,-0.11290323,0.07246377,0.07142857,-0.08333333,0.21538462,0.20652174,0.13207547,0.25,0.06826305
2016-03,0.12307692,0.06410256,-0.11864407,0.06422018,-0.29333333,-0.2238806,0.02941176,-0.09285714,-0.18367347,-0.25396825,-0.03125,0.0,0.28301887,-0.04507662
2016-04,0.16923077,0.1547619,0.26923077,0.09174312,,0.09677419,,0.21367521,0.04347826,0.30508475,0.33695652,0.34615385,0.37735849,0.21907726
2016-06,0.1641791,0.20987654,0.06451613,0.07619048,0.04705882,-0.05454545,-0.08450704,0.10619469,-0.12765957,0.08333333,0.38297872,0.17241379,0.33333333,0.10559735
2016-07,-0.12903226,0.01408451,0.09259259,0.04950495,0.06097561,0.51785714,0.21126761,0.03409091,-0.01960784,-0.09677419,0.13131313,0.13131313,0.44897959,0.11770616
2016-09,0.078125,-0.2,0.0877193,0.10784314,0.01428571,0.0625,-0.22666667,0.05454545,-0.22222222,0.04615385,0.14736842,0.03636364,0.05454545,-0.00116537
2016-10,-0.04918033,-0.03174603,-0.02985075,0.01,0.12857143,0.38333333,0.0,-0.03191489,-0.06896552,0.41071429,0.14772727,0.03508772,0.24528302,0.09841454
2016-11,0.0,0.02597403,0.10714286,-0.11363636,0.16666667,0.3220339,-0.07246377,0.07142857,0.01923077,0.32727273,-0.02298851,0.01960784,0.12698413,0.07548536
2017-01,0.17741935,0.15625,0.32692308,-0.08,0.28787879,0.31818182,-0.06557377,0.36111111,0.10169492,0.36206897,0.37681159,0.21153846,0.20338983,0.19804859
2017-03,0.25396825,0.03125,0.32608696,0.17391304,0.35294118,0.33333333,0.01515152,0.40540541,0.25,0.14285714,0.43037975,-0.07692308,0.390625,0.21863192
2017-04,0.29411765,-0.08196721,0.12068966,0.23076923,0.33823529,0.43939394,0.10294118,0.32894737,0.25,0.07272727,0.35135135,0.25423729,-0.06060606,0.19265747
2017-05,0.24137931,-0.04477612,0.22222222,0.24657534,0.40625,0.44615385,0.04285714,0.34848485,0.03389831,0.05263158,0.57142857,0.24137931,0.05714286,0.20976186
2017-07,0.2238806,0.171875,0.33928571,0.25396825,0.30985915,0.3442623,0.07142857,0.27631579,0.078125,-0.18867925,0.33333333,0.12280702,0.01587302,0.17300156
2017-09,0.03225806,-0.11111111,0.14814815,0.24324324,0.38666667,0.34375,0.08823529,0.14285714,0.13114754,0.24528302,0.265625,0.22222222,0.0,0.16628901
2017-10,0.02985075,0.11290323,0.01818182,0.02777778,0.04545455,0.43548387,0.25714286,0.28,0.35,0.29787234,0.39189189,0.31746032,0.17741935,0.2051199
2017-11,0.01428571,-0.09615385,0.04761905,0.04109589,0.24615385,0.38461538,0.14492754,0.22222222,0.16176471,0.0754717,0.34666667,0.01639344,0.02898551,0.11765213
2018-01,0.29032258,0.23809524,0.28813559,0.22666667,0.54098361,0.23809524,0.08823529,0.46666667,0.07575758,0.12727273,0.29333333,0.23728814,0.13793103,0.23184309
2018-03,0.19047619,0.06557377,0.38888889,0.24324324,0.21538462,0.58461538,0.24193548,0.46575342,-0.19354839,-0.07272727,0.08333333,0.29508197,0.15714286,0.18328334
2018-04,0.25,0.26666667,0.40625,0.08695652,0.06451613,0.38983051,0.23287671,0.4084507,-0.03125,0.10714286,0.25352113,0.109375,0.21818182,0.19617228
2018-05,0.2238806,0.17741935,0.375,0.38235294,0.12857143,0.64516129,0.15151515,0.33766234,0.16666667,0.28813559,0.30136986,0.34545455,0.08823529,0.27281356
2018-07,0.42424242,0.03508772,0.22033898,0.22972973,0.23809524,0.3559322,0.06060606,0.26027397,0.2173913,0.22222222,0.30555556,0.22413793,0.1,0.21944495
2018-09,0.35384615,0.2295082,0.24193548,0.27941176,-0.0483871,0.35087719,0.32467532,0.15189873,0.0,0.18644068,0.29166667,0.2,0.15277778,0.21356268
2018-10,0.46031746,0.12307692,0.05970149,0.14492754,-0.01785714,0.14516129,0.07246377,0.31168831,-0.02857143,-0.04918033,0.2972973,0.21052632,0.01408451,0.11932897
2018-12,0.30645161,-0.140625,0.19354839,0.26470588,0.03448276,0.31746032,0.19047619,0.18987342,-0.10769231,-0.06896552,0.0,0.10169492,0.10144928,0.09941554
2019-01,0.10606061,-0.1,0.07017544,0.05263158,-0.37288136,0.15625,0.0,0.07692308,-0.24193548,-0.18867925,0.18918919,0.05263158,0.25373134,-0.0019022
2019-03,0.19642857,-0.31343284,-0.05357143,0.16216216,0.03571429,0.44615385,-0.078125,0.13580247,-0.16129032,-0.27118644,0.0,0.11290323,-0.22058824,-0.01206935
2019-04,0.42857143,0.01538462,0.01923077,0.1641791,0.0483871,0.44262295,0.0,0.20987654,-0.08064516,-0.06349206,0.30555556,0.046875,-0.04109589,0.10713112
2019-06,0.06060606,0.16666667,0.05,0.11111111,0.01612903,0.55932203,-0.11940299,0.32467532,0.11290323,0.05172414,0.11764706,0.17460317,-0.10144928,0.09998835
2019-07,0.24615385,-0.35294118,-0.08928571,-0.05263158,0.06349206,0.11290323,-0.04166667,0.0,-0.22580645,-0.12307692,0.23529412,-0.03225806,-0.07017544,-0.0274999
2019-09,-0.20634921,0.01408451,-0.01639344,-0.04347826,-0.09677419,0.08064516,0.04109589,0.05,0.2238806,0.04918033,0.01298701,-0.08,-0.14925373,-0.01419794
2019-10,0.26666667,-0.02597403,-0.07575758,-0.06153846,0.04477612,0.12903226,0.07462687,0.09302326,-0.29230769,0.15873016,0.17105263,0.12121212,-0.09230769,0.03485095
2019-11,0.16129032,0.29411765,-0.01428571,0.25714286,-0.07936508,0.13333333,0.03030303,0.20930233,-0.3442623,0.03174603,0.03947368,0.29032258,-0.1884058,0.05095088
2020-01,0.0877193,0.078125,0.20967742,0.25396825,0.31034483,0.06451613,0.19047619,0.31034483,-0.03225806,-0.01470588,0.16901408,0.02739726,0.04477612,0.11575422
2020-03,0.06896552,0.06896552,-0.01538462,0.07042254,-0.15,0.20634921,0.21875,0.11904762,-0.0625,0.07575758,0.30136986,0.01408451,0.05479452,0.07096455
2020-04,-0.47142857,-0.16393443,-0.49333333,-0.59649123,-0.63492063,-0.67647059,-0.55172414,-0.69444444,-0.70491803,-0.43835616,-0.34567901,-0.54054054,-0.34848485,-0.49719013
2020-05,-0.53521127,-0.33823529,-0.51388889,-0.43478261,-0.61643836,-0.65625,-0.4084507,-0.62820513,-0.44262295,-0.52380952,-0.61643836,-0.3902439,-0.43283582,-0.49243397
2020-07,-0.29850746,-0.15714286,0.06329114,-0.15,-0.2,-0.11940299,-0.30985915,-0.01265823,-0.0952381,-0.11111111,-0.12328767,-0.09459459,-0.07575758,-0.13930086
2020-09,-0.37313433,-0.20895522,0.20833333,-0.07142857,-0.17910448,-0.02985075,-0.15277778,0.025,-0.27118644,-0.16176471,-0.01333333,-0.05882353,-0.17333333,-0.12377993
2020-10,-0.01470588,0.04545455,0.16438356,-0.06779661,0.046875,-0.06349206,-0.10294118,0.30769231,-0.06060606,0.03225806,-0.0625,0.07692308,0.07042254,0.00535625
2020-12,-0.07246377,-0.04615385,0.32857143,0.02777778,-0.15384615,0.23188406,-0.24242424,-0.01388889,-0.29508197,-0.19047619,0.06493506,0.05479452,-0.02941176,-0.02682459
2021-01,-0.07352941,0.12698413,0.14084507,-0.08333333,0.04615385,0.125,-0.04545455,0.04,-0.32786885,-0.10714286,-0.16,0.05633803,-0.21311475,-0.04292689
2021-03,0.28571429,0.13793103,0.14925373,0.1875,-0.04761905,0.42647059,0.06060606,0.2195122,-0.09677419,0.11111111,0.01388889,0.01492537,-0.30136986,0.07846983
2021-04,0.05555556,0.1,0.2,0.23728814,0.1884058,0.60294118,0.12903226,0.475,0.31746032,0.06666667,0.21518987,0.1369863,0.03174603,0.19010601
2021-06,0.04054054,0.33333333,0.16666667,0.13432836,0.24657534,0.47368421,0.25373134,0.425,0.29032258,0.2,0.18055556,0.24615385,0.09459459,0.2217072
2021-07,0.12,0.125,0.23188406,0.22033898,0.06666667,0.56521739,0.09375,0.32,0.5,0.0,0.36619718,0.01449275,0.23529412,0.2115701
2021-09,0.14285714,-0.01515152,0.07692308,-0.16176471,0.20588235,0.01492537,0.16666667,0.18421053,0.1641791,0.0,0.02777778,-0.10769231,-0.12658228,0.03233506
2021-10,-0.01315789,0.046875,0.06944444,0.14754098,0.17460317,0.10294118,0.0,0.27272727,0.15625,-0.23880597,-0.04054054,-0.04477612,0.03125,0.03263535
2021-12,0.23529412,-0.125,0.1369863,0.24193548,0.11111111,0.3015873,0.04615385,0.3625,0.27692308,0.27419355,0.15584416,-0.04109589,0.14285714,0.14639918
2022-01,0.23611111,0.15151515,0.06153846,0.08474576,0.23611111,0.13235294,0.16129032,0.44,0.06557377,-0.18965517,0.32051282,-0.03333333,0.015625,0.10353233
2022-03,0.19402985,-0.06060606,0.05479452,-0.16923077,-0.06153846,0.14516129,0.21126761,0.14102564,-0.01612903,-0.14545455,0.07462687,-0.07936508,-0.06153846,0.00716814
2022-04,-0.01388889,0.01538462,0.04477612,-0.03125,0.16393443,-0.01428571,-0.10144928,0.26315789,0.06060606,-0.04918033,0.22222222,-0.01351351,0.05970149,0.0285881
2022-06,-0.08571429,-0.23728814,-0.09859155,-0.22857143,-0.14285714,0.0,0.13513514,0.03846154,-0.11267606,-0.2,0.078125,0.11666667,-0.24193548,-0.08480894
2022-07,-0.13888889,-0.07352941,-0.14705882,-0.59090909,-0.34246575,-0.35820896,0.09859155,-0.19230769,-0.140625,-0.19047619,-0.05633803,-0.22857143,-0.33898305,-0.20895526
2022-09,0.01515152,-0.12121212,-0.15492958,-0.24193548,-0.15942029,-0.19402985,-0.09859155,0.03409091,-0.12857143,-0.09090909,-0.22857143,-0.08695652,-0.28333333,-0.14777576
2022-10,-0.01428571,-0.08571429,-0.19402985,-0.46031746,-0.11842105,-0.10769231,-0.02777778,-0.07692308,-0.12903226,-0.12121212,-0.26027397,-0.2125,-0.44117647,-0.18103611
2022-11,-0.3,-0.296875,-0.16176471,-0.55223881,-0.33333333,-0.359375,-0.06944444,-0.25287356,-0.13636364,-0.31818182,-0.29166667,-0.20895522,-0.31818182,-0.27886504
2023-01,-0.27941176,0.07462687,-0.16666667,-0.4,-0.17647059,-0.44444444,-0.23943662,-0.24096386,-0.07246377,-0.17460317,-0.23943662,-0.02857143,-0.25,-0.19973985
2023-03,-0.05882353,-0.10344828,-0.04615385,-0.48387097,-0.22857143,-0.48214286,-0.10666667,0.13333333,-0.02816901,-0.20967742,-0.22666667,-0.04225352,-0.23880597,-0.18793751
2023-04,0.07042254,-0.20689655,-0.25373134,-0.32786885,-0.17808219,-0.35483871,-0.08,-0.04347826,-0.13636364,-0.42622951,-0.41333333,-0.28125,-0.11111111,-0.22494023
2023-05,-0.10144928,-0.31034483,-0.35294118,-0.46153846,-0.09722222,-0.28125,-0.12328767,-0.03571429,-0.12121212,-0.09090909,-0.10810811,-0.3,-0.22033898,-0.21405016
2023-07,0.02777778,0.078125,-0.27941176,-0.0952381,-0.31081081,-0.33870968,-0.05555556,-0.10869565,0.03076923,-0.3030303,-0.2972973,-0.11267606,-0.31506849,-0.1642605
2023-09,-0.01408451,0.078125,-0.23943662,-0.19402985,-0.38461538,-0.06060606,-0.16901408,0.09090909,-0.07575758,-0.21126761,0.06578947,-0.05479452,-0.25,-0.12580764
2023-10,-0.43661972,-0.24137931,-0.41333333,-0.19402985,-0.4025974,-0.35820896,-0.04109589,-0.1744186,-0.22727273,-0.15873016,-0.38571429,-0.06944444,-0.47761194,-0.2838365
2023-11,-0.16438356,-0.31746032,-0.34782609,-0.4,-0.32857143,-0.23809524,-0.16176471,-0.37209302,-0.31884058,-0.41666667,-0.21538462,-0.20289855,-0.36065574,-0.28937896
2024-01,-0.30645161,-0.22413793,0.015625,-0.1147541,-0.28358209,-0.51785714,-0.15492958,-0.05128205,-0.11428571,-0.0625,-0.33823529,-0.109375,-0.01785714,-0.18569505
2024-03,-0.08695652,0.01694915,-0.22222222,0.16071429,0.09375,-0.1875,-0.13157895,-0.09638554,-0.12857143,-0.36231884,-0.2,0.09589041,-0.38095238,-0.11106637
2024-04,0.20588235,0.34482759,0.05797101,0.14754098,-0.09090909,-0.09090909,0.07894737,0.16470588,-0.05633803,-0.20289855,-0.265625,-0.17910448,0.10606061,0.00462047
2024-05,-0.02777778,0.05084746,0.04225352,-0.06779661,-0.18461538,-0.25862069,0.09333333,0.24390244,0.02702703,0.140625,-0.17241379,-0.015625,-0.43859649,-0.06761328
2024-07,-0.28947368,0.07575758,-0.09722222,-0.33870968,-0.13846154,-0.21311475,-0.25714286,0.0952381,-0.14285714,-0.11111111,-0.16923077,-0.16666667,-0.06779661,-0.15966912
2024-09,-0.22368421,-0.01694915,-0.01449275,-0.26229508,-0.37681159,-0.1969697,-0.3,-0.31764706,-0.14492754,-0.02941176,-0.19047619,-0.26984127,-0.32307692,-0.19574468
2024-10,-0.25,0.12068966,0.0,-0.10526316,-0.11428571,-0.2238806,-0.25714286,-0.05813953,-0.26666667,-0.109375,0.06451613,-0.015625,-0.14285714,-0.1083242
2024-12,0.0,-0.13333333,0.13043478,0.0,0.13432836,-0.05263158,-0.16666667,0.15294118,0.11267606,0.15873016,-0.49206349,-0.01515152,-0.16216216,-0.04048662
2025-01,0.10810811,0.21428571,-0.04477612,0.23636364,0.15492958,-0.07936508,-0.08695652,0.35227273,0.26760563,0.03125,-0.11111111,0.08219178,0.08474576,0.07143928
2025-03,-0.17910448,0.03508772,-0.01492537,-0.05555556,-0.02816901,-0.15254237,-0.02816901,0.01176471,0.05633803,-0.19444444,-0.41818182,-0.12857143,-0.21538462,-0.11030186
2025-04,-0.35135135,-0.0952381,-0.03125,-0.20754717,-0.29411765,-0.37931034,-0.43661972,-0.30434783,-0.18181818,-0.36764706,-0.41666667,-0.34666667,-0.28358209,-0.28265125
2025-06,-0.23529412,-0.33333333,-0.06493506,-0.10909091,-0.33333333,-0.43548387,-0.20833333,-0.2,-0.22368421,-0.13888889,-0.01639344,-0.39726027,-0.38333333,-0.23994701
2025-07,-0.10606061,0.01666667,-0.13846154,-0.20689655,-0.25974026,-0.05454545,-0.17142857,-0.07228916,-0.22972973,-0.359375,-0.02985075,-0.34328358,-0.29230769,-0.18125109
2025-09,-0.24637681,-0.04545455,0.08450704,-0.01612903,-0.12676056,-0.18333333,-0.36764706,-0.12195122,-0.04109589,0.15625,-0.13114754,-0.23287671,-0.109375,-0.10495329
2025-10,-0.17333333,0.0,-0.09859155,-0.01639344,-0.12162162,-0.32142857,-0.46428571,-0.09195402,-0.13513514,-0.24242424,-0.21875,-0.33766234,-0.33898305,-0.20571742
2025-11,-0.04,-0.16949153,0.06849315,-0.03448276,-0.40298507,-0.25,-0.26666667,-0.13580247,-0.05555556,-0.44927536,-0.03508772,-0.17105263,-0.36666667,-0.18106423
